BranchCode,SiteCode,FleetCode,CustomerCode,ModelCode,AssetName,SerialNumber,RegistrationCounter,ComponentCode,ModifierCode,TaskTypeCode,TaskCounterCode,StrategyTaskDescription,FrequencyValue,LifeToDateValue,PrimaryPartNumberCode,NextPartNumberCode,SourceOfSupplyCode,StrategyUOMCode,StrategyUsageValue,NewStrategyUsageValue,StrategyDate,NewStrategyDate,SalesStatusCode,ReviewStatusCode,PartClassificationCode,SalesLostReasonCode,SalesStatusCommentsNote,PurchaseOrderNumber
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Loaders,BHP BILLITON IRON ORE,994K,WL7120 - MM900368,0MM900368,058901,3108,RE,RB,0,3108.RE.RB.0 PUMP DRIVE REAR OVERHAUL - GUILDFORD CRC BASE BUILD,20000,7424,3894906X,3894906X,501,H,23886,,20270430,20270430,Unknown,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast August 25 - TRO;Per CSM Forecast July 25 - TRO;,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Loaders,BHP BILLITON IRON ORE,994K,WL7121 - MM900369,0MM900369,058901,3108,RE,RB,0,3108.RE.RB.0 PUMP DRIVE REAR OVERHAUL - GUILDFORD CRC BASE BUILD,20000,5166,3894906X,3894906X,501,H,22018,,20270630,20270630,Unknown,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TRO,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Loaders,BHP BILLITON IRON ORE,994K,WL7118 - MM900362,0MM900362,058901,3108,RE,RB,0,3108.RE.RB.0 PUMP DRIVE REAR OVERHAUL - GUILDFORD CRC BASE BUILD,20000,6174,3894906X,3894906X,501,H,21523,,20270430,20270430,Unknown,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Loaders,BHP BILLITON IRON ORE,994K,WL7064 - MRK00320,0MRK00320,058901,3108,RE,RB,0,3108.RE.RB.0 PUMP DRIVE REAR CHANGEOUT,20000,1146,3894906X,3894906X,503,H,68532,,20291022,20260430,Unknown,Not Reviewed,503 PEX CONTRACT,,,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Loaders,BHP BILLITON IRON ORE,994K,WL7064 - MRK00320,0MRK00320,058901,3258,RE,RB,0,3258.RE.RB.0 DIFFERENTIAL REAR OVERHAUL - BASE BUILD,20000,1194,4806731X,4806731X,503,H,68485,,20291019,20260930,Unknown,Not Reviewed,503 PEX CONTRACT,,,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Loaders,BHP BILLITON IRON ORE,994K,WL7118 - MM900362,0MM900362,058901,3258,RE,RB,0,3258.RE.RB.0 DIFFERENTIAL REAR OVERHAUL - GUILDFORD CRC BASE BUILD,20000,17558,4806731X,4806731X,501,H,22032,,20270531,20270531,Confident,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Forecast July 25 - TRO; Per CSM Forecast June 25 - TRO; Per CSM Master Sales Status Report April 2024 - TRO;,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Loaders,BHP BILLITON IRON ORE,994K,WL7121 - MM900369,0MM900369,058901,3258,RE,RB,0,3258.RE.RB.0 DIFFERENTIAL REAR OVERHAUL - GUILDFORD CRC BASE BUILD,20000,17051,4806731X,4806731X,501,H,22527,,20270731,20270731,Confident,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Forecast July 25 - TRO; Per CSM Forecast June 25 - TRO;,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Loaders,BHP BILLITON IRON ORE,994K,WL7120 - MM900368,0MM900368,058901,3258,RE,RB,0,3258.RE.RB.0 DIFFERENTIAL REAR OVERHAUL - GUILDFORD CRC BASE BUILD,20000,7332,4806731X,4806731X,501,H,23886,,20270430,20270430,Unknown,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast August 25 - TRO;Per CSM Forecast July 25 - TRO;,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Loaders,BHP BILLITON IRON ORE,994K,WL7119 - MM900361,0MM900361,058901,3258,RE,RB,0,3258.RE.RB.0 DIFFERENTIAL REAR OVERHAUL - GUILDFORD CRC BASE BUILD,20000,22451,4806731X,4806731X,501,H,23935,,20261130,20261130,Confident,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Forecast July 25 - TRO; Per CSM Forecast June 25 - TRO; Per CSM Forecast May 25 - TRO;  Per CSM Forecast April 25 - TRO:Per CSM Forecast March 25 - TRO;Per CSM Forecast Feb 25 - TRO Per CSM Master Sales Status Report April 2024 - TRO;,
WA - BHP Billiton,BHP-South Flank,BHP-South Flank-Loaders,BHP BILLITON IRON ORE,988K,WL5389 - L8X00245,0L8X00245,058901,3258,RE,RB,0,3258.RE.RB.0 DIFFERENTIAL REAR,15000,14772,1378851X,1378851X,501,H,34677,,20270731,20270731,Confident,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Master Sales Status Report April 2024 - TRO;,
WA - BHP Billiton,BHP-South Flank,BHP-South Flank-Loaders,BHP BILLITON IRON ORE,988K,WL5388 - L8X00229,0L8X00229,058901,3258,RE,RB,0,3258.RE.RB.0 DIFFERENTIAL REAR,15000,12090,1378851X,1378851X,501,H,34101,,20270831,20270831,Confident,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Master Sales Status Report April 2024 - TRO;,
WA - BHP Billiton,BHP-Area C,BHP-Area C-Loaders,BHP BILLITON IRON ORE,988K,WL5547 - L8X00394,0L8X00394,058901,3258,RE,RB,0,3258.RE.RB.0 DIFFERENTIAL REAR,15000,2449,1378851X,1378851X,501,H,32861,,20291020,20260228,Unknown,Not Reviewed,503 PEX CONTRACT,,,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Loaders,BHP BILLITON IRON ORE,994K,WL7117 - MM900334,0MM900334,058901,3159,00,RB,0,3159.00.RB.0 TRANSFER GEAR OVERHAUL - GUILDFORD CRC BASE BUILD,24000,10276,3882729X,3882729X,501,H,37558,,20261231,20261231,Confident,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Loaders,BHP BILLITON IRON ORE,994K,WL7119 - MM900361,0MM900361,058901,3159,00,RB,0,3159.00.RB.0 TRANSFER GEAR OVERHAUL - GUILDFORD CRC BASE BUILD,24000,9960,3882729X,3882729X,501,H,24445,,20261231,20261231,Confident,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Forecast July 25 - TRO; Per CSM Forecast June 25 - TRO; Per CSM Forecast May 25 - TRO;  Per CSM Forecast April 25 - TRO:Per CSM Forecast March 25 - TRO;,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Loaders,BHP BILLITON IRON ORE,994K,WL7114 - MRK00331,0MRK00331,058901,3159,00,RB,0,3159.00.RB.0 TRANSFER GEAR OVERHAUL - GUILDFORD CRC BASE BUILD,24000,5550,3882729X,3882729X,503,H,48491,,20270831,20270831,Unknown,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TRO,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Loaders,BHP BILLITON IRON ORE,994K,WL7120 - MM900368,0MM900368,058901,3159,00,RB,0,3159.00.RB.0 TRANSFER GEAR OVERHAUL - GUILDFORD CRC BASE BUILD,24000,7424,3882729X,3882729X,501,H,23886,,20270430,20270430,Unknown,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Loaders,BHP BILLITON IRON ORE,994K,WL7121 - MM900369,0MM900369,058901,3159,00,RB,0,3159.00.RB.0 TRANSFER GEAR OVERHAUL - GUILDFORD CRC BASE BUILD,24000,5166,3882729X,3882729X,501,H,22018,,20270630,20270630,Unknown,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TRO,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Loaders,BHP BILLITON IRON ORE,994K,WL7118 - MM900362,0MM900362,058901,3159,00,RB,0,3159.00.RB.0 TRANSFER GEAR OVERHAUL - GUILDFORD CRC BASE BUILD,24000,6171,3882729X,3882729X,501,H,21030,,20270331,20270331,Unknown,Not Reviewed,503 PEX CONTRACT,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Forecast July 25 - TRO;,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Loaders,BHP BILLITON IRON ORE,994K,WL7064 - MRK00320,0MRK00320,058901,3159,00,RB,0,3159.00.RB.0 TRANSFER GEAR OVERHAUL - GUILDFORD CRC BASE BUILD,24000,1087,3882729X,3882729X,503,H,72592,,20300626,20260430,Unknown,Not Reviewed,503 PEX CONTRACT,,,
WA - BHP Billiton,BHP-Yandi,BHP-Yandi-Graders,BHP BILLITON IRON ORE,18,GR6293 - NN600266,0NN600266,058901,1353,00,RB,0,1353.00.RB.0 RADIATOR,12000,13510,4944833,4944833,000,H,16226,,20270228,20270131,Confident,Not Reviewed,000 CAT NEW,,Per CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;,
WA - BHP Billiton,BHP-Yandi,BHP-Yandi-Graders,BHP BILLITON IRON ORE,18,GR6292 - NN600265,0NN600265,058901,1353,00,RB,0,1353.00.RB.0 RADIATOR,12000,13195,4944833,4944833,000,H,16378,,20270331,20270430,Confident,Not Reviewed,000 CAT NEW,,Per CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Loaders,BHP BILLITON IRON ORE,994K,WL7064 - MRK00320,0MRK00320,058901,1353,00,RB,0,1353.00.RB.0 RADIATOR CHANGE,20000,1194,3894551F,3894551F,485,H,68485,,20291019,20260430,Unknown,Not Reviewed,CUSTOMER REBUILD,,,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Loaders,BHP BILLITON IRON ORE,994K,WL7114 - MRK00331,0MRK00331,058901,1353,00,RB,0,1353.00.RB.0 RADIATOR CHANGE,20000,11484,3894551F,3894551F,485,H,47981,,20270731,20270731,Confident,Not Reviewed,CUSTOMER REBUILD,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Forecast July 25 - TRO;,
WA - BHP Billiton,BHP-Jimblebar South,BHP-Jimblebar South-Loaders,BHP BILLITON IRON ORE,994K,WL7118 - MM900362,0MM900362,058901,1353,00,RB,0,1353.00.RB.0 RADIATOR CHANGE,20000,17558,3894551F,3894551F,485,H,22032,,20270531,20270531,Confident,Not Reviewed,CUSTOMER REBUILD,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Master Sales Status Report April 2024 - TRO;,
WA - BHP Billiton,BHP-Newman Operations,BHP-Newman Operations-Loaders,BHP BILLITON IRON ORE,994K,WL7120 - MM900368,0MM900368,058901,1353,00,RB,0,1353.00.RB.0 RADIATOR CHANGE,20000,19921,3894551F,3894551F,485,H,23886,,20270430,20270430,Confident,Not Reviewed,CUSTOMER REBUILD,,Per CSM Forecast Nov 25 - TRO;Per CSM Forecast October 25 - TROPer CSM Forecast September 2025 - TRO;Per CSM Foreast August 25 - TRO;Per CSM Forecast July 25 - TRO;Per CSM Forecast July 25 - TRO;,
